"Viewer version","2.91"
"Measure start time","14 May 2025 11:19:14"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [nl/min]"
"235","23.5060","32.000"
"236","23.6020","32.000"
"237","23.7138","33.200"
"238","23.8099","33.400"
"239","23.9057","34.800"
"240","24.0014","36.200"
"241","24.0974","36.000"
"242","24.1933","36.200"
"243","24.3211","35.800"
"244","24.4169","34.800"
"245","24.4970","35.400"
"246","24.5928","33.000"
"247","24.6885","32.400"
"248","24.7846","33.600"
"249","24.9125","32.800"
"250","25.0083","32.400"
"251","25.1040","31.800"
"252","25.2003","33.000"
"253","25.2959","34.600"
"254","25.3920","32.800"
"255","25.5035","34.000"
"256","25.5996","36.200"
"257","25.6954","37.200"
"258","25.7914","36.200"
"259","25.8871","35.200"
"260","25.9833","35.200"
"261","26.0949","33.200"
"262","26.1909","33.000"
"263","26.2863","32.800"
"264","26.3664","31.600"
"265","26.4941","31.200"
"266","26.5902","27.600"
"267","26.6861","28.000"
"268","26.8138","24.400"
"269","26.9095","26.000"
"270","26.9736","26.000"
"271","27.0695","23.200"
"272","27.1974","23.200"
"273","27.2936","21.800"
"274","27.4056","20.800"
"275","27.5011","20.200"
"276","27.5976","20.400"
"277","27.6930","21.800"
"278","27.7888","21.600"
"279","27.8847","21.600"
"280","27.9804","21.200"
"281","28.0762","21.600"
"282","28.2198","20.800"
"283","28.2839","22.600"
"284","28.3799","23.000"
"285","28.4761","21.600"
"286","28.5717","22.800"
"287","28.7155","23.000"
"288","28.8113","25.400"
"289","28.8910","25.000"
"290","28.9871","26.400"
"291","29.0831","26.200"
"292","29.1788","28.200"
"293","29.2745","25.800"
"294","29.3704","513.400"
"295","29.4984","851.200"
"296","29.5622","929.800"
"297","29.6900","942.800"
"298","29.7861","936.600"
"299","29.8659","924.000"
"300","30.0097","917.800"
