"Viewer version","2.91"
"Measure start time","14 May 2025 13:04:19"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"79","7.9581","15.400"
"80","8.0697","14.800"
"81","8.1662","14.800"
"82","8.2456","15.000"
"83","8.3412","12.200"
"84","8.4371","14.800"
"85","8.5652","15.600"
"86","8.6452","12.800"
"87","8.7409","14.600"
"88","8.8847","12.800"
"89","8.9487","10.400"
"90","9.0451","10.600"
"91","9.1404","6.200"
"92","9.2362","3.600"
"93","9.3798","6.200"
"94","9.4757","6.000"
"95","9.5395","4.000"
"96","9.6358","2.200"
"97","9.7315","0.600"
"98","9.8593","-0.400"
"99","9.9551","1.200"
"100","10.0512","1.800"
"101","10.1310","0.600"
"102","10.2270","1.400"
"103","10.3547","0.600"
"104","10.4347","1.200"
"105","10.5632","2.000"
"106","10.6585","1.800"
"107","10.7224","2.600"
"108","10.8503","2.400"
"109","10.9461","2.000"
"110","11.0419","2.000"
"111","11.1697","3.200"
"112","11.2654","3.000"
"113","11.3615","1.200"
"114","11.4254","3.000"
"115","11.5534","1.200"
"116","11.6490","0.200"
"117","11.7450","1.200"
"118","11.8405","1.000"
"119","11.9207","1.200"
"120","12.0486","1.000"
"121","12.1446","0.000"
"122","12.2405","2.600"
"123","12.3360","3.000"
"124","12.4160","2.000"
"125","12.5439","3.000"
"126","12.6399","2.600"
"127","12.7356","1.200"
"128","12.8637","3.800"
"129","12.9595","3.400"
"130","13.0394","1.000"
"131","13.1353","-0.400"
"132","13.2311","-1.200"
"133","13.3269","-1.400"
"134","13.4546","-0.800"
"135","13.5507","-0.400"
"136","13.6466","-1.400"
"137","13.7423","1.600"
"138","13.8381","0.600"
"139","13.9345","1.400"
"140","14.0461","1.200"
"141","14.1417","0.600"
"142","14.2375","3.800"
"143","14.3336","2.000"
"144","14.4296","-0.200"
"145","14.5253","2.600"
"146","14.6210","5.200"
"147","14.7336","4.000"
"148","14.8290","4.800"
"149","14.9250","7.200"
"150","15.0212","5.400"
"151","15.1169","7.400"
"152","15.2448","10.400"
"153","15.3244","9.200"
"154","15.4205","9.800"
"155","15.5642","7.800"
"156","15.6442","9.600"
"157","15.7079","8.000"
"158","15.8360","6.400"
"159","15.9158","8.200"
"160","16.0596","7.800"
"161","16.1553","6.400"
"162","16.2514","5.400"
"163","16.3151","8.600"
"164","16.4112","9.600"
"165","16.5389","7.800"
"166","16.6189","6.600"
"167","16.7146","4.400"
"168","16.8586","3.800"
"169","16.9224","4.800"
"170","17.0185","4.800"
"171","17.1143","4.000"
"172","17.2264","3.400"
"173","17.3221","3.000"
"174","17.4019","1.200"
"175","17.5298","1.800"
"176","17.6260","-0.600"
"177","17.7217","0.400"
"178","17.8179","-2.000"
"179","17.8972","-3.000"
"180","18.0250","-4.600"
"181","18.1209","-0.600"
"182","18.2168","0.000"
"183","18.3446","-3.600"
"184","18.4409","-0.200"
"185","18.5045","-3.800"
"186","18.6003","-7.400"
"187","18.7280","-7.800"
"188","18.8242","-8.000"
"189","18.9040","-8.000"
"190","19.0478","-12.000"
"191","19.1438","-12.800"
"192","19.2078","-11.800"
"193","19.3037","-11.200"
"194","19.3994","-10.200"
"195","19.5274","-11.200"
"196","19.6073","-10.400"
"197","19.7031","-12.600"
"198","19.8471","-10.800"
"199","19.9430","-11.600"
"200","20.0228","-7.400"
"201","20.1186","-7.200"
"202","20.2146","-5.400"
"203","20.3104","80.600"
"204","20.4063","703.400"
"205","20.5023","850.200"
"206","20.6462","894.800"
"207","20.7098","898.000"
"208","20.8060","892.000"
"209","20.9017","883.600"
"210","21.0134","874.600"
"211","21.1093","865.800"
"212","21.2054","857.800"
"213","21.3013","851.400"
"214","21.3973","843.000"
"215","21.4929","834.600"
"216","21.6212","827.400"
"217","21.7167","819.600"
"218","21.8127","811.600"
"219","21.9084","805.400"
"220","21.9883","799.200"
"221","22.1160","793.400"
"222","22.2120","787.200"
"223","22.3078","780.200"
"224","22.4361","773.800"
"225","22.5317","769.200"
"226","22.5955","764.600"
"227","22.6913","757.800"
"228","22.7874","753.200"
"229","22.9152","747.400"
"230","23.0111","741.400"
"231","23.1067","738.200"
"232","23.2027","732.400"
"233","23.2987","727.400"
"234","23.3946","736.000"
"235","23.4905","1316.400"
"236","23.6023","1532.400"
"237","23.6982","1586.400"
"238","23.7941","1591.200"
"239","23.9058","1582.800"
"240","24.0018","1571.600"
"241","24.0976","1555.800"
"242","24.1936","1540.200"
"243","24.2894","1530.800"
"244","24.4333","1516.000"
"245","24.4972","1502.200"
"246","24.5933","1492.000"
"247","24.6889","1479.000"
"248","24.8009","1461.800"
"249","24.8972","1451.600"
"250","24.9931","1441.200"
"251","25.0884","1426.800"
"252","25.1842","1415.400"
"253","25.2803","1403.600"
"254","25.3919","1392.400"
"255","25.5198","1379.600"
"256","25.6160","1367.400"
"257","25.7116","1355.800"
"258","25.7915","1345.400"
"259","25.8876","1332.800"
"260","25.9833","1324.400"
"261","26.0791","1312.600"
"262","26.2069","1299.600"
"263","26.3027","1290.200"
"264","26.3987","1280.000"
"265","26.4946","1271.200"
"266","26.5907","1262.000"
"267","26.6864","1247.400"
"268","26.7822","1235.600"
"269","26.8782","1226.200"
"270","27.0061","1214.800"
"271","27.1016","1202.200"
"272","27.1974","1192.800"
"273","27.2933","1371.600"
"274","27.3895","1921.200"
"275","27.4852","2016.200"
"276","27.5813","2041.800"
"277","27.6769","2030.800"
"278","27.8050","2017.400"
"279","27.9007","1996.200"
"280","27.9644","1980.200"
"281","28.0925","1964.600"
"282","28.1887","1947.800"
"283","28.3162","1930.600"
"284","28.4123","1917.600"
"285","28.5079","1897.200"
"286","28.5718","1881.600"
"287","28.6680","1867.800"
"288","28.7641","1853.000"
"289","28.8918","1838.800"
"290","28.9879","1824.200"
"291","29.0834","1805.600"
"292","29.1790","1789.400"
"293","29.2749","1774.200"
"294","29.3706","1759.000"
"295","29.4667","1743.800"
"296","29.5950","1725.400"
"297","29.6905","1713.200"
"298","29.7862","1695.400"
"299","29.8821","1681.000"
"300","29.9779","1667.000"
"301","30.0740","1652.600"
"302","30.1698","1639.400"
"303","30.2656","1623.200"
"304","30.4093","1612.200"
"305","30.4733","1601.000"
"306","30.5689","1586.600"
"307","30.6653","1574.400"
"308","30.7610","1561.200"
"309","30.8885","1550.400"
"310","30.9848","1539.400"
"311","31.0804","1527.800"
"312","31.1762","1517.400"
"313","31.2723","1505.400"
"314","31.3678","1493.800"
"315","31.4641","1482.600"
"316","31.6076","1469.600"
"317","31.7039","1456.000"
"318","31.7674","1443.400"
"319","31.8633","1431.600"
"320","31.9591","1419.400"
"321","32.0551","1407.400"
"322","32.1831","1398.400"
"323","32.2787","1386.800"
"324","32.3587","1674.800"
"325","32.4547","2139.200"
"326","32.5824","2210.800"
"327","32.6624","2228.200"
"328","32.7899","2217.000"
"329","32.8703","2199.000"
"330","32.9657","2181.000"
"331","33.0619","2159.600"
"332","33.1578","2143.000"
"333","33.2858","2123.400"
"334","33.3656","2106.400"
"335","33.4614","2089.600"
"336","33.5569","2073.000"
"337","33.6530","2054.800"
"338","33.7489","2040.200"
"339","33.8605","2021.200"
"340","33.9885","2006.000"
"341","34.0683","1990.600"
"342","34.1642","1972.400"
"343","34.2601","1956.600"
"344","34.3559","1941.400"
"345","34.4516","1923.000"
"346","34.5958","1911.200"
"347","34.6916","1893.400"
"348","34.7557","1879.800"
"349","34.8512","1865.600"
"350","34.9473","1847.600"
"351","35.0431","1838.400"
"352","35.1707","1821.400"
"353","35.2667","1803.200"
"354","35.3624","1790.200"
"355","35.4584","1775.800"
"356","35.5541","1760.600"
"357","35.6500","1746.600"
"358","35.7779","1731.800"
"359","35.8738","2141.800"
"360","35.9379","2503.600"
"361","36.0653","2558.600"
"362","36.1617","2563.000"
"363","36.2573","2551.000"
"364","36.3692","2529.000"
"365","36.4651","2504.600"
"366","36.5610","2483.400"
"367","36.6569","2462.200"
"368","36.7527","2444.000"
"369","36.8486","2422.800"
"370","36.9446","2396.800"
"371","37.0565","2377.000"
"372","37.1681","2362.800"
"373","37.2644","2337.600"
"374","37.3603","2320.000"
"375","37.4397","2301.000"
"376","37.5357","2279.400"
"377","37.6313","2261.600"
"378","37.7593","2246.800"
"379","37.8711","2221.800"
"380","37.9672","2205.000"
"381","38.0628","2186.600"
"382","38.1268","2169.600"
"383","38.2548","2151.200"
"384","38.3507","2133.800"
"385","38.4465","2115.800"
"386","38.5424","2097.400"
"387","38.6383","2082.000"
"388","38.7824","2061.000"
"389","38.8463","2046.000"
"390","38.9417","2027.600"
"391","39.0374","2010.800"
"392","39.1655","2128.200"
"393","39.2614","2723.000"
"394","39.3255","2813.200"
"395","39.4530","2832.600"
"396","39.5488","2817.000"
"397","39.6449","2792.800"
"398","39.7408","2769.800"
"399","39.8365","2750.200"
"400","39.9324","2725.400"
"401","40.0284","2701.400"
"402","40.1243","2677.600"
"403","40.2522","2656.000"
"404","40.3319","2633.600"
"405","40.4762","2611.400"
"406","40.5397","2590.200"
"407","40.6358","2568.600"
"408","40.7317","2549.400"
"409","40.8274","2526.200"
"410","40.9557","2507.000"
"411","41.0512","2483.600"
"412","41.1312","2463.400"
"413","41.2270","2444.000"
"414","41.3230","2423.400"
"415","41.4666","2402.400"
"416","41.5626","2382.600"
"417","41.6264","2364.200"
"418","41.7231","2341.400"
"419","41.8183","2324.000"
"420","41.9463","2303.200"
"421","42.0578","2286.600"
"422","42.1539","2267.200"
"423","42.2498","2249.600"
"424","42.3135","2231.200"
"425","42.4416","2477.000"
"426","42.5374","2989.600"
"427","42.6333","3047.200"
"428","42.7612","3057.000"
"429","42.8569","3038.200"
"430","42.9211","3015.800"
"431","43.0168","2989.800"
"432","43.1451","2966.200"
"433","43.2245","2942.000"
"434","43.3523","2917.000"
"435","43.4484","2893.200"
"436","43.5123","2870.200"
"437","43.6398","2848.800"
"438","43.7362","2823.600"
"439","43.8160","2803.800"
"440","43.9439","2778.200"
"441","44.0394","2754.600"
"442","44.1193","2733.400"
"443","44.2155","2707.800"
"444","44.3112","2687.000"
"445","44.4392","2669.200"
"446","44.5348","2646.400"
"447","44.6306","2624.600"
"448","44.7265","2605.000"
"449","44.8226","2586.600"
"450","44.9184","2567.200"
"451","45.0461","2544.800"
"452","45.1421","2525.200"
"453","45.2379","2505.200"
"454","45.3019","2484.400"
"455","45.4296","2466.200"
"456","45.5257","2443.400"
"457","45.6372","2425.600"
"458","45.7332","2406.600"
"459","45.8290","2383.600"
"460","45.9249","2366.800"
"461","46.0208","2349.000"
"462","46.1168","2329.800"
"463","46.2282","2311.600"
"464","46.3244","2293.800"
"465","46.4202","2275.600"
"466","46.4999","2255.200"
"467","46.6279","2235.600"
"468","46.7237","2221.800"
"469","46.8196","2300.600"
"470","46.9474","2927.000"
"471","47.0272","3028.600"
"472","47.1232","3047.400"
"473","47.2192","3030.000"
"474","47.3152","3010.000"
"475","47.4267","2985.400"
"476","47.5226","2958.800"
"477","47.6025","2935.000"
"478","47.6984","2913.000"
"479","47.8262","2891.400"
"480","47.9223","2870.800"
"481","48.0180","2848.600"
"482","48.1141","2824.600"
"483","48.2096","2805.200"
"484","48.3058","2787.200"
"485","48.4015","2770.400"
"486","48.4974","2751.400"
"487","48.5933","2732.000"
"488","48.7213","2713.200"
"489","48.8170","2696.400"
"490","48.8967","2679.200"
"491","48.9925","2664.800"
"492","49.1206","2650.800"
"493","49.2165","2639.400"
"494","49.3122","2631.800"
"495","49.4399","2621.600"
"496","49.5362","2610.800"
"497","49.6317","2601.400"
"498","49.6959","3095.600"
"499","49.7919","3432.000"
"500","49.9196","3488.400"
"501","50.0155","3496.200"
"502","50.1112","3482.800"
"503","50.2073","3467.200"
"504","50.3031","3454.200"
"505","50.3988","3440.600"
"506","50.4947","3430.800"
"507","50.6387","3418.800"
"508","50.7186","3410.000"
"509","50.7826","3400.200"
"510","50.9103","3388.600"
"511","51.0061","3381.200"
"512","51.1022","3372.800"
"513","51.1979","3360.800"
"514","51.3096","3346.200"
"515","51.4058","3337.400"
"516","51.5017","3324.400"
"517","51.6293","3318.600"
"518","51.7255","3303.000"
"519","51.8212","3291.600"
"520","51.8848","3353.800"
"521","51.9808","4015.600"
"522","52.1086","4121.200"
"523","52.1885","4142.600"
"524","52.3166","4137.400"
"525","52.4124","4110.400"
"526","52.5082","4095.800"
"527","52.6041","4071.800"
"528","52.6998","4051.600"
"529","52.7797","4030.600"
"530","52.9077","4013.600"
"531","53.0036","3984.600"
"532","53.0994","3974.400"
"533","53.1954","3953.800"
"534","53.2911","3934.600"
"535","53.3872","3909.400"
"536","53.4828","3891.200"
"537","53.5949","3869.600"
"538","53.6905","3851.200"
"539","53.7865","3840.400"
"540","53.8827","3819.400"
"541","54.0264","3802.000"
"542","54.0901","3785.400"
"543","54.1863","3763.400"
"544","54.2819","3752.000"
"545","54.3778","4372.000"
"546","54.4896","4565.400"
"547","54.5855","4592.600"
"548","54.6812","4570.400"
"549","54.7771","4556.600"
"550","54.8732","4541.600"
"551","55.0012","4506.200"
"552","55.0813","4489.000"
"553","55.1768","4461.000"
"554","55.3204","4441.200"
"555","55.3846","4421.400"
"556","55.4802","4393.200"
"557","55.5761","4375.800"
"558","55.6724","4351.600"
"559","55.7838","4330.800"
"560","55.9116","4302.600"
"561","56.0075","4281.600"
"562","56.1034","4267.600"
"563","56.1676","4238.800"
"564","56.2953","4219.800"
"565","56.3753","4203.800"
"566","56.5030","4184.600"
"567","56.5827","4831.200"
"568","56.6786","4989.600"
"569","56.7744","5011.400"
"570","56.8702","4987.000"
"571","56.9664","4967.200"
"572","57.0782","4941.800"
"573","57.1739","4901.400"
"574","57.2859","4875.400"
"575","57.3825","4854.800"
"576","57.4777","4829.200"
"577","57.5736","4814.000"
"578","57.6694","4779.400"
"579","57.7972","4756.400"
"580","57.8930","4731.400"
"581","57.9730","4710.800"
"582","58.0689","4674.600"
"583","58.1650","4657.600"
"584","58.2767","5187.200"
"585","58.3726","5425.400"
"586","58.4682","5427.200"
"587","58.5961","5409.400"
"588","58.6601","5400.000"
"589","58.7877","5374.600"
"590","58.8836","5363.200"
"591","58.9638","5359.000"
"592","59.0915","5321.000"
"593","59.1554","5292.000"
"594","59.2833","5265.600"
"595","59.3790","5233.000"
"596","59.4754","5203.800"
"597","59.5874","5177.400"
"598","59.6827","5141.000"
"599","59.7628","5119.200"
"600","59.8585","5099.400"
"601","59.9541","5051.000"
"602","60.0821","5033.600"
"603","60.1780","5006.000"
"604","60.2738","4974.000"
"605","60.3699","4949.000"
"606","60.4656","4927.600"
"607","60.5617","4901.800"
"608","60.6731","4867.200"
"609","60.7691","4844.600"
"610","60.8649","4815.200"
"611","60.9607","4788.600"
"612","61.0886","4771.400"
"613","61.1846","4742.600"
"614","61.2803","4717.800"
"615","61.3442","4689.000"
"616","61.4721","4665.600"
"617","61.5680","4640.400"
"618","61.6798","4617.200"
"619","61.7758","4587.600"
"620","61.8716","4575.400"
"621","61.9674","4552.600"
"622","62.0632","4514.600"
"623","62.1591","4496.200"
"624","62.2553","4475.600"
"625","62.3510","4454.600"
"626","62.4948","4429.000"
"627","62.5906","4409.000"
"628","62.6546","4381.400"
"629","62.7506","4361.800"
"630","62.8466","4337.800"
"631","62.9583","4312.600"
"632","63.0545","4295.800"
"633","63.1822","4269.600"
"634","63.2462","4246.600"
"635","63.3419","4227.200"
"636","63.4696","4198.800"
"637","63.5657","4174.400"
"638","63.6457","4151.600"
"639","63.7734","4128.000"
"640","63.8696","4110.200"
"641","63.9650","4084.000"
"642","64.0452","4056.000"
"643","64.1407","4038.200"
"644","64.2846","4023.200"
"645","64.3804","3998.000"
"646","64.4603","3978.200"
"647","64.5562","3959.000"
"648","64.6525","3937.600"
"649","64.7642","3908.800"
"650","64.8762","3895.000"
"651","64.9718","3872.400"
"652","65.0517","3855.400"
"653","65.1475","3831.400"
"654","65.2434","3809.200"
"655","65.3391","3789.400"
"656","65.4513","3775.800"
"657","65.5470","3749.000"
"658","65.6430","3729.800"
"659","65.7547","3715.800"
"660","65.8507","3692.800"
"661","65.9465","3673.800"
"662","66.0424","3656.800"
"663","66.1864","3635.400"
"664","66.2504","3614.800"
"665","66.3462","3596.000"
"666","66.4421","3571.800"
"667","66.5379","3556.800"
"668","66.6657","3538.200"
"669","66.7615","3529.400"
"670","66.8256","3509.600"
"671","66.9532","3491.400"
"672","67.0493","3469.600"
"673","67.1456","3454.600"
"674","67.2410","3436.200"
"675","67.3369","3424.200"
"676","67.4489","3402.000"
"677","67.5445","3386.600"
"678","67.6405","3367.600"
"679","67.7362","3357.400"
"680","67.8642","3338.400"
"681","67.9600","3324.800"
"682","68.0239","3301.800"
"683","68.1517","3285.400"
"684","68.2478","3261.200"
"685","68.3437","3250.400"
"686","68.4394","3234.000"
"687","68.5356","3221.000"
"688","68.6309","3201.200"
"689","68.7269","3183.800"
"690","68.8551","3168.800"
"691","68.9506","3154.200"
"692","69.0465","3136.400"
"693","69.1263","3115.400"
"694","69.2225","3103.400"
"695","69.3500","3083.400"
"696","69.4466","3066.600"
"697","69.5261","3055.200"
"698","69.6697","3038.000"
"699","69.7495","3015.000"
"700","69.8456","3003.600"
"701","69.9414","2988.400"
"702","70.0377","2970.200"
"703","70.1650","2958.400"
"704","70.2609","2940.800"
"705","70.3406","2926.200"
"706","70.4368","2914.000"
"707","70.5326","2898.000"
"708","70.6283","2883.200"
"709","70.7402","2869.000"
"710","70.8364","2850.400"
"711","70.9319","2840.000"
"712","71.0117","2827.000"
"713","71.1398","2814.200"
"714","71.2355","2800.200"
"715","71.3633","2785.400"
"716","71.4592","2771.200"
"717","71.5391","2755.800"
"718","71.6353","2738.200"
"719","71.7307","2725.000"
"720","71.8429","2710.200"
"721","71.9386","2698.200"
"722","72.0347","2686.000"
"723","72.1305","2672.600"
"724","72.2265","2657.400"
"725","72.3224","2648.200"
"726","72.4500","2636.000"
"727","72.5299","2623.400"
"728","72.6259","2611.000"
"729","72.7217","2598.000"
"730","72.8177","2579.800"
"731","72.9134","2568.000"
"732","73.0416","2558.800"
"733","73.1371","2544.600"
"734","73.2336","2535.000"
"735","73.3290","2523.000"
"736","73.4249","2509.000"
"737","73.5368","2494.400"
"738","73.6327","2482.800"
"739","73.7284","2471.400"
"740","73.8247","2459.400"
"741","73.9201","2447.200"
"742","74.0161","2434.600"
"743","74.1439","2423.400"
"744","74.2399","2412.400"
"745","74.3354","2396.400"
"746","74.4155","2386.200"
"747","74.5116","2373.800"
"748","74.6072","2363.400"
"749","74.7349","2351.400"
"750","74.8316","2337.600"
"751","74.9271","2322.800"
"752","75.0065","2311.200"
"753","75.1026","2300.200"
"754","75.2304","2291.200"
"755","75.3103","2278.800"
"756","75.4543","2270.800"
"757","75.5503","2258.000"
"758","75.6139","2248.400"
"759","75.7097","2237.600"
"760","75.8058","2227.600"
"761","75.9334","2215.600"
"762","76.0296","2204.600"
"763","76.1253","2193.800"
"764","76.2212","2184.000"
"765","76.3169","2174.200"
"766","76.4130","2163.400"
"767","76.5088","2150.800"
"768","76.6368","2141.800"
"769","76.7325","2132.800"
"770","76.8285","2123.200"
"771","76.9080","2114.000"
"772","77.0039","2101.400"
"773","77.0999","2092.200"
"774","77.1964","2080.000"
"775","77.3235","2065.800"
"776","77.4036","2057.600"
"777","77.5474","2047.200"
"778","77.6270","2038.400"
"779","77.6912","2025.000"
"780","77.8188","2017.000"
"781","77.9149","2010.000"
"782","78.0105","1999.800"
"783","78.1065","1988.800"
"784","78.2026","1980.200"
"785","78.2983","1971.200"
"786","78.3943","1959.400"
"787","78.4903","1949.600"
"788","78.6180","1940.800"
"789","78.7137","1931.600"
"790","78.7939","1921.600"
"791","78.8899","1911.200"
"792","79.0174","1901.600"
"793","79.1136","1894.000"
"794","79.1936","1884.000"
"795","79.3377","1876.800"
"796","79.4329","1867.800"
"797","79.4972","1858.200"
"798","79.5929","1849.600"
"799","79.6888","1840.400"
"800","79.8005","1832.200"
"801","79.8966","1825.400"
"802","80.0245","1816.800"
"803","80.0882","1809.000"
"804","80.1843","1800.600"
"805","80.3121","1793.000"
"806","80.3920","1786.400"
"807","80.4876","1778.800"
"808","80.6318","1769.000"
"809","80.6958","1762.400"
"810","80.7914","1752.400"
"811","80.8874","1745.400"
"812","80.9832","1735.200"
"813","81.1111","1727.600"
"814","81.2069","1720.200"
"815","81.2869","1712.800"
"816","81.3828","1703.800"
"817","81.5105","1695.600"
"818","81.6227","1687.400"
"819","81.7183","1682.600"
"820","81.8141","1675.400"
"821","81.8939","1665.000"
"822","81.9897","1655.800"
"823","82.0856","1650.800"
"824","82.1817","1643.400"
"825","82.3096","1636.600"
"826","82.4052","1629.600"
"827","82.4854","1622.600"
"828","82.5809","1614.600"
"829","82.6771","1607.800"
"830","82.7889","1597.000"
"831","82.8850","1587.800"
"832","83.0285","1583.000"
"833","83.0924","1576.000"
"834","83.1883","1569.800"
"835","83.2846","1562.400"
"836","83.3803","1553.000"
"837","83.5241","1549.000"
"838","83.6042","1541.400"
"839","83.6679","1532.200"
"840","83.7959","1523.400"
"841","83.8919","1520.800"
"842","83.9876","1513.000"
"843","84.1156","1509.400"
"844","84.2115","1503.000"
"845","84.2912","1498.000"
"846","84.3872","1490.200"
"847","84.4832","1486.000"
"848","84.5791","1480.000"
"849","84.6750","1475.400"
"850","84.8187","1469.000"
"851","84.8827","1463.600"
"852","84.9787","1457.600"
"853","85.0746","1452.800"
"854","85.1703","1446.400"
"855","85.3143","1441.600"
"856","85.4099","1436.000"
"857","85.4899","1430.200"
"858","85.5860","1424.800"
"859","85.6816","1420.000"
"860","85.7774","1413.600"
"861","85.8892","1409.000"
"862","85.9852","1403.400"
"863","86.0648","1398.000"
"864","86.1608","1392.800"
"865","86.2891","1388.400"
"866","86.3847","1383.400"
"867","86.5126","1379.400"
"868","86.6084","1373.800"
"869","86.6724","1365.800"
"870","86.7682","1363.200"
"871","86.8643","1358.000"
"872","86.9918","1354.000"
"873","87.0876","1347.800"
"874","87.1838","1340.800"
"875","87.2795","1333.800"
"876","87.3754","1326.600"
"877","87.4713","1320.200"
"878","87.5672","1312.800"
"879","87.7111","1309.200"
"880","87.7912","1304.000"
"881","87.8550","1299.000"
"882","87.9831","1292.200"
"883","88.0786","1285.200"
"884","88.1747","1281.800"
"885","88.3024","1277.800"
"886","88.3824","1274.000"
"887","88.4783","1268.200"
"888","88.5743","1264.600"
"889","88.6702","1255.600"
"890","88.7661","1253.000"
"891","88.8940","1252.000"
"892","88.9896","1246.800"
"893","89.0543","1243.400"
"894","89.1813","1242.000"
"895","89.2773","1233.400"
"896","89.3731","1228.200"
"897","89.4692","1221.800"
"898","89.5651","1217.800"
"899","89.6607","1214.200"
"900","89.7566","1209.000"
"901","89.8525","1202.400"
"902","89.9642","1198.200"
"903","90.0602","1192.600"
"904","90.1879","1187.000"
"905","90.2520","1183.400"
"906","90.3479","1177.400"
"907","90.4756","1173.200"
"908","90.5553","1168.600"
"909","90.6993","1165.200"
"910","90.7950","1159.600"
"911","90.8590","1157.600"
"912","90.9547","1152.000"
"913","91.0505","1146.600"
"914","91.1785","1141.000"
"915","91.2746","1135.800"
"916","91.3702","1130.200"
"917","91.4662","1126.600"
"918","91.5461","1121.400"
"919","91.6741","1120.200"
"920","91.7697","1116.800"
"921","91.8495","1111.800"
"922","91.9454","1109.600"
"923","92.0414","1105.200"
"924","92.1691","1099.600"
"925","92.2650","1097.400"
"926","92.3608","1093.400"
"927","92.4407","1090.000"
"928","92.5366","1085.800"
"929","92.6643","1082.000"
"930","92.7603","1078.200"
"931","92.8559","1074.600"
"932","92.9521","1069.200"
"933","93.0320","1063.000"
"934","93.1597","1059.800"
"935","93.2558","1054.200"
"936","93.3516","1049.600"
"937","93.4478","1045.600"
"938","93.5591","1039.800"
"939","93.6551","1034.600"
"940","93.7509","1031.000"
"941","93.8468","1025.200"
"942","93.9428","1020.800"
"943","94.0386","1014.400"
"944","94.1663","1009.000"
"945","94.2623","1006.600"
"946","94.3420","1003.800"
"947","94.4377","999.200"
"948","94.5338","995.600"
"949","94.6616","992.600"
"950","94.7574","988.800"
"951","94.8374","985.600"
"952","94.9812","982.000"
"953","95.0771","976.200"
"954","95.1728","972.200"
"955","95.2365","972.600"
"956","95.3326","968.000"
"957","95.4605","962.200"
"958","95.5404","957.400"
"959","95.6362","956.400"
"960","95.7642","954.200"
"961","95.8278","950.200"
"962","95.9557","947.800"
"963","96.0514","943.800"
"964","96.1472","939.000"
"965","96.2432","935.200"
"966","96.3392","931.000"
"967","96.4668","928.800"
"968","96.5311","923.800"
"969","96.6267","920.600"
"970","96.7544","919.200"
"971","96.8344","918.000"
"972","96.9783","915.200"
"973","97.0423","916.000"
"974","97.1381","911.000"
"975","97.2339","907.200"
"976","97.3615","903.200"
"977","97.4578","900.000"
"978","97.5537","898.800"
"979","97.6175","893.600"
"980","97.7452","887.000"
"981","97.8409","885.400"
"982","97.9688","884.000"
"983","98.0645","880.400"
