"Viewer version","2.91"
"Measure start time","15 May 2025 14:09:34"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"63","6.3597","-56.800"
"64","6.4558","-55.200"
"65","6.5514","-56.200"
"66","6.6473","-54.400"
"67","6.7431","-55.200"
"68","6.8391","-55.600"
"69","6.9668","-55.200"
"70","7.0628","-56.600"
"71","7.1587","-55.600"
"72","7.2389","-56.000"
"73","7.3346","-54.000"
"74","7.4621","-54.800"
"75","7.5419","-56.000"
"76","7.6698","-55.800"
"77","7.7659","-57.600"
"78","7.8617","-55.600"
"79","7.9581","-55.800"
"80","8.0531","-57.000"
"81","8.1493","-56.800"
"82","8.2770","-57.800"
"83","8.3731","-59.400"
"84","8.4687","-57.400"
"85","8.5325","-56.800"
"86","8.6284","-58.600"
"87","8.7568","-56.800"
"88","8.8522","-57.200"
"89","8.9483","-56.600"
"90","9.0760","-54.800"
"91","9.1557","-54.400"
"92","9.2516","-54.600"
"93","9.3475","-53.600"
"94","9.4437","-51.800"
"95","9.5394","-51.800"
"96","9.6354","-48.600"
"97","9.7473","-47.200"
"98","9.8430","-45.200"
"99","9.9388","-42.400"
"100","10.0345","-43.800"
"101","10.1470","-46.400"
"102","10.2425","-46.600"
"103","10.3224","-48.800"
"104","10.4503","-50.200"
"105","10.5462","-50.600"
"106","10.6579","-52.000"
"107","10.7541","-54.000"
"108","10.8339","-55.800"
"109","10.9295","-56.800"
"110","11.0256","-57.200"
"111","11.1700","-56.200"
"112","11.2653","-56.800"
"113","11.3611","-54.400"
"114","11.4251","-53.600"
"115","11.5211","-53.800"
"116","11.6488","-54.600"
"117","11.7448","-53.600"
"118","11.8404","-53.200"
"119","11.9364","-51.600"
"120","12.0168","-48.600"
"121","12.1442","-49.200"
"122","12.2401","-46.800"
"123","12.3680","-47.800"
"124","12.4637","-49.200"
"125","12.5597","-48.400"
"126","12.6236","-48.800"
"127","12.7196","-48.400"
"128","12.8153","-48.400"
"129","12.9433","-47.200"
"130","13.0390","-46.800"
"131","13.1350","-44.000"
"132","13.2308","-43.800"
"133","13.3108","-40.400"
"134","13.4389","-43.600"
"135","13.5346","-43.400"
"136","13.6625","-41.000"
"137","13.7586","-41.400"
"138","13.8542","-41.200"
"139","13.9343","-41.800"
"140","14.0303","-38.800"
"141","14.1261","-39.200"
"142","14.2220","-40.200"
"143","14.3500","-38.400"
"144","14.4457","-38.200"
"145","14.5414","-39.800"
"146","14.6055","-41.200"
"147","14.7335","-43.200"
"148","14.8294","-40.000"
"149","14.9251","-43.200"
"150","15.0368","-42.800"
"151","15.1171","-45.200"
"152","15.2128","-44.600"
"153","15.3408","-45.800"
"154","15.4046","-42.800"
"155","15.5324","-41.200"
"156","15.6282","-40.600"
"157","15.7243","-40.600"
"158","15.8041","-42.400"
"159","15.9002","-41.800"
"160","16.0280","-42.400"
"161","16.1238","-41.800"
"162","16.2358","-40.600"
"163","16.3313","-42.000"
"164","16.4272","-42.200"
"165","16.5073","-40.200"
"166","16.6028","-40.800"
"167","16.7307","-42.000"
"168","16.8267","-42.200"
"169","16.9224","-41.200"
"170","17.0186","-43.200"
"171","17.0984","-43.000"
"172","17.2265","-44.000"
"173","17.3223","-43.800"
"174","17.4185","-43.800"
"175","17.5139","-41.400"
"176","17.6099","-42.800"
"177","17.7220","-42.400"
"178","17.8178","-41.200"
"179","17.9136","-43.200"
"180","18.0093","-42.200"
"181","18.1052","-39.600"
"182","18.2331","-41.200"
"183","18.3289","-40.600"
"184","18.4087","-36.800"
"185","18.5046","-35.200"
"186","18.6006","-35.800"
"187","18.6966","-36.600"
"188","18.8245","-37.000"
"189","18.9201","-34.200"
"190","19.0165","-34.200"
"191","19.1119","-33.400"
"192","19.2080","-33.000"
"193","19.3035","-34.000"
"194","19.3997","-35.200"
"195","19.5113","-34.800"
"196","19.6391","-36.200"
"197","19.7348","-36.600"
"198","19.8149","-38.000"
"199","19.9108","-38.200"
"200","20.0065","-38.200"
"201","20.1023","-39.800"
"202","20.1982","-39.400"
"203","20.2942","-40.400"
"204","20.4379","-40.400"
"205","20.5339","-38.200"
"206","20.6296","-39.400"
"207","20.6936","-38.200"
"208","20.7893","-37.600"
"209","20.8856","-36.600"
"210","21.0133","-34.000"
"211","21.1090","-36.200"
"212","21.2047","-38.200"
"213","21.2850","-34.800"
"214","21.3807","-35.800"
"215","21.5086","-37.000"
"216","21.6046","-36.400"
"217","21.7003","-38.600"
"218","21.7962","-40.200"
"219","21.8919","-40.800"
"220","21.9881","-41.800"
"221","22.0840","-43.200"
"222","22.2118","-42.200"
"223","22.2918","-43.400"
"224","22.3876","-42.400"
"225","22.4834","-40.000"
"226","22.5790","-36.000"
"227","22.7070","-35.800"
"228","22.7868","-33.800"
"229","22.9308","-32.600"
"230","23.0267","-32.000"
"231","23.1225","-31.800"
"232","23.1865","-31.600"
"233","23.2823","-30.800"
"234","23.3786","-30.800"
"235","23.5062","-33.800"
"236","23.6021","98.000"
"237","23.6978","633.400"
"238","23.7937","712.200"
"239","23.8897","751.000"
"240","23.9856","755.200"
"241","24.0814","751.800"
"242","24.1773","746.200"
"243","24.2736","740.000"
"244","24.4011","732.800"
"245","24.4969","725.200"
"246","24.5926","718.000"
"247","24.6886","711.800"
"248","24.7685","704.000"
"249","24.8964","699.000"
"250","24.9925","691.200"
"251","25.0881","684.600"
"252","25.2160","677.800"
"253","25.3118","668.800"
"254","25.4078","663.200"
"255","25.4718","656.600"
"256","25.5675","649.200"
"257","25.6953","644.600"
"258","25.7754","636.200"
"259","25.9192","629.800"
"260","25.9832","625.200"
"261","26.0791","618.200"
"262","26.1749","613.000"
"263","26.2708","606.200"
"264","26.3666","598.000"
"265","26.4784","590.600"
"266","26.5746","586.600"
"267","26.7023","579.400"
"268","26.7663","571.400"
"269","26.8625","567.200"
"270","26.9899","563.200"
"271","27.0858","557.800"
"272","27.1977","552.200"
"273","27.2933","549.400"
"274","27.3892","539.400"
"275","27.4850","532.200"
"276","27.5810","527.600"
"277","27.6770","523.000"
"278","27.7729","518.800"
"279","27.8686","513.800"
"280","27.9646","508.400"
"281","28.1082","503.200"
"282","28.1724","498.000"
"283","28.2681","493.200"
"284","28.3637","487.600"
"285","28.4920","485.000"
"286","28.5879","479.800"
"287","28.6677","476.600"
"288","28.7633","472.400"
"289","28.8596","469.000"
"290","29.0033","465.000"
"291","29.0990","462.000"
"292","29.1949","455.000"
"293","29.2589","453.200"
"294","29.3546","448.200"
"295","29.4507","443.400"
"296","29.5785","440.400"
"297","29.6581","436.000"
"298","29.8020","432.200"
"299","29.8979","427.000"
"300","29.9619","423.800"
"301","30.0578","420.000"
"302","30.1535","565.600"
"303","30.2494","1067.000"
"304","30.3776","1132.000"
"305","30.4732","1159.000"
"306","30.5690","1161.600"
"307","30.6494","1158.200"
"308","30.7450","1146.400"
"309","30.8728","1134.000"
"310","30.9686","1124.200"
"311","31.0806","1113.200"
"312","31.1764","1100.200"
"313","31.2723","1089.600"
"314","31.3521","1077.600"
"315","31.4479","1067.000"
"316","31.5439","1055.800"
"317","31.6717","1043.600"
"318","31.7517","1033.600"
"319","31.8955","1025.000"
"320","31.9754","1013.200"
"321","32.0394","1004.000"
"322","32.1669","996.200"
"323","32.2630","986.200"
"324","32.3587","976.800"
"325","32.4545","966.000"
"326","32.5825","955.800"
"327","32.6784","944.000"
"328","32.7584","932.400"
"329","32.8541","921.200"
"330","32.9501","911.000"
"331","33.0459","914.200"
"332","33.1418","1462.200"
"333","33.2854","1584.200"
"334","33.3812","1626.600"
"335","33.4612","1629.400"
"336","33.5570","1623.800"
"337","33.6528","1609.200"
"338","33.7489","1587.400"
"339","33.8453","1567.600"
"340","33.9566","1549.800"
"341","34.0524","1528.800"
"342","34.1483","1510.200"
"343","34.2438","1491.400"
"344","34.3719","1472.200"
"345","34.4676","1454.200"
"346","34.5473","1436.200"
"347","34.6433","1417.000"
"348","34.7392","1401.000"
"349","34.8350","1388.200"
"350","34.9629","1373.000"
"351","35.0592","1358.600"
"352","35.1548","1345.200"
"353","35.2507","1332.600"
"354","35.3465","1318.400"
"355","35.4424","1303.000"
"356","35.5381","1288.600"
"357","35.6339","1276.000"
"358","35.7777","1260.600"
"359","35.8417","1248.000"
"360","35.9375","1235.000"
"361","36.0336","1224.400"
"362","36.1293","1270.600"
"363","36.2574","1821.200"
"364","36.3531","1897.200"
"365","36.4331","1923.000"
"366","36.5289","1922.400"
"367","36.6250","1907.000"
"368","36.7524","1893.200"
"369","36.8325","1874.800"
"370","36.9763","1855.400"
"371","37.0721","1839.000"
"372","37.1358","1818.000"
"373","37.2318","1797.800"
"374","37.3277","1781.400"
"375","37.4234","1762.200"
"376","37.5511","1743.800"
"377","37.6472","1725.200"
"378","37.7429","1707.800"
"379","37.8228","1692.600"
"380","37.9187","1674.800"
"381","38.0468","1658.400"
"382","38.1422","1640.800"
"383","38.2385","1623.600"
"384","38.3341","1606.800"
"385","38.4298","1591.600"
"386","38.5258","1575.800"
"387","38.6216","1559.800"
"388","38.7176","1543.200"
"389","38.8456","1529.600"
"390","38.9412","1512.000"
"391","39.0373","1496.000"
"392","39.1170","1480.400"
"393","39.2126","1462.600"
"394","39.3407","1446.000"
"395","39.4205","1429.000"
"396","39.5642","1413.200"
"397","39.6603","1398.600"
"398","39.7243","1383.000"
"399","39.8202","1366.400"
"400","39.9161","1351.400"
"401","40.0437","1339.800"
"402","40.1396","1326.600"
"403","40.2353","1312.000"
"404","40.3155","1300.400"
"405","40.4112","1288.200"
"406","40.5390","1375.400"
"407","40.6189","1912.200"
"408","40.7470","1966.800"
"409","40.8426","1988.800"
"410","40.9228","1981.600"
"411","41.0188","1969.200"
"412","41.1146","1950.400"
"413","41.2105","1932.000"
"414","41.3064","1914.200"
"415","41.4348","1894.800"
"416","41.5305","1874.200"
"417","41.6258","1852.000"
"418","41.7057","1834.000"
"419","41.8017","1814.400"
"420","41.9295","1794.000"
"421","42.0254","1777.600"
"422","42.1214","1760.400"
"423","42.2172","1743.800"
"424","42.3133","1729.200"
"425","42.4092","1711.200"
"426","42.5049","1696.800"
"427","42.6328","1679.200"
"428","42.7124","1664.400"
"429","42.8089","1648.800"
"430","42.9520","1633.400"
"431","43.0162","1617.600"
"432","43.1120","1604.400"
"433","43.2081","1587.800"
"434","43.3039","1573.000"
"435","43.4315","1559.400"
"436","43.5274","1546.600"
"437","43.6073","1531.400"
"438","43.7033","1516.800"
"439","43.7992","1505.800"
"440","43.9270","1491.000"
"441","44.0229","1478.200"
"442","44.1189","1466.200"
"443","44.2148","1451.400"
"444","44.3107","1436.400"
"445","44.4064","1422.200"
"446","44.5021","1407.600"
"447","44.5983","1392.600"
"448","44.7420","1381.600"
"449","44.8380","1368.600"
"450","44.9340","1356.600"
"451","44.9976","1343.000"
"452","45.0936","1329.400"
"453","45.2213","1317.400"
"454","45.3015","1305.800"
"455","45.3971","1627.600"
"456","45.5409","1950.800"
"457","45.6049","1999.400"
"458","45.7008","2008.400"
"459","45.7965","1999.600"
"460","45.8930","1982.000"
"461","46.0204","1966.400"
"462","46.1164","1948.600"
"463","46.2121","1931.200"
"464","46.3081","1913.000"
"465","46.4038","1894.000"
"466","46.4998","1876.200"
"467","46.5957","1858.200"
"468","46.6913","1840.800"
"469","46.7873","1822.200"
"470","46.9315","1805.000"
"471","47.0272","1787.400"
"472","47.1230","1770.600"
"473","47.2028","1754.200"
"474","47.2990","1739.600"
"475","47.3945","1720.400"
"476","47.4907","1708.600"
"477","47.6190","1692.800"
"478","47.7144","1674.200"
"479","47.7943","1660.000"
"480","47.8900","1643.000"
"481","47.9858","1629.800"
"482","48.0819","1613.400"
"483","48.2095","1599.400"
"484","48.3057","1586.200"
"485","48.4013","1572.200"
"486","48.4973","1557.800"
"487","48.5932","1544.000"
"488","48.6892","1528.000"
"489","48.7851","1511.800"
"490","48.9292","1498.000"
"491","49.0087","1481.600"
"492","49.0724","1466.400"
"493","49.2006","1451.600"
"494","49.2963","1436.800"
"495","49.4243","1423.400"
"496","49.5199","1696.000"
"497","49.5999","2066.200"
"498","49.6957","2106.800"
"499","49.7920","2121.600"
"500","49.8876","2110.600"
"501","49.9835","2097.400"
"502","50.1113","2080.400"
"503","50.2075","2063.400"
"504","50.2711","2042.800"
"505","50.3992","2022.800"
"506","50.4950","2000.800"
"507","50.5908","1980.600"
"508","50.6868","1961.400"
"509","50.7827","1940.800"
"510","50.8945","1920.400"
"511","50.9903","1900.200"
"512","51.0864","1883.600"
"513","51.1982","1867.000"
"514","51.2941","1844.800"
"515","51.3899","1827.800"
"516","51.4699","1812.400"
"517","51.5658","1793.400"
"518","51.6939","1778.600"
"519","51.7736","1761.800"
"520","51.9015","1744.600"
"521","51.9974","1726.400"
"522","52.0932","1711.800"
"523","52.1892","1692.400"
"524","52.2853","1680.000"
"525","52.3810","1663.000"
"526","52.4769","1645.800"
"527","52.5725","1631.600"
"528","52.6846","1616.200"
"529","52.7805","1604.000"
"530","52.8764","1590.800"
"531","52.9722","1578.200"
"532","53.0684","1565.000"
"533","53.1641","1553.200"
"534","53.2920","1537.400"
"535","53.3718","1522.600"
"536","53.4678","1509.200"
"537","53.5794","1491.800"
"538","53.6753","1479.800"
"539","53.7714","1466.000"
"540","53.8674","1456.000"
"541","53.9949","1445.000"
"542","54.0907","1436.000"
"543","54.1869","1420.400"
"544","54.2667","1408.000"
"545","54.3625","1397.000"
"546","54.4585","1384.200"
"547","54.5864","1374.800"
"548","54.6820","1362.400"
"549","54.7783","1349.000"
"550","54.8744","1338.000"
"551","54.9701","1324.600"
"552","55.0660","1313.800"
"553","55.1619","1301.600"
"554","55.2738","1290.200"
"555","55.3696","1273.600"
"556","55.4655","1261.800"
"557","55.5454","1251.800"
"558","55.6730","1243.600"
"559","55.7689","1233.200"
"560","55.8647","1221.800"
"561","55.9606","1211.600"
"562","56.0885","1204.600"
"563","56.1844","1195.200"
"564","56.2486","1184.000"
"565","56.3764","1177.000"
"566","56.4721","1168.400"
"567","56.5679","1156.600"
"568","56.6641","1145.400"
"569","56.7597","1137.800"
"570","56.8555","1132.200"
"571","56.9516","1125.000"
"572","57.0473","1117.400"
"573","57.1752","1108.600"
"574","57.2551","1104.200"
"575","57.3508","1096.600"
"576","57.4628","1088.400"
"577","57.5586","1082.600"
"578","57.6546","1075.000"
"579","57.7507","1065.600"
"580","57.8786","1058.600"
"581","57.9741","1049.000"
"582","58.0540","1045.200"
"583","58.1660","1039.000"
"584","58.2460","1031.400"
"585","58.3416","1025.200"
"586","58.4378","1019.600"
"587","58.5656","1016.600"
"588","58.6613","1011.400"
"589","58.7414","1006.800"
"590","58.8691","997.000"
"591","58.9650","992.200"
"592","59.0611","988.400"
"593","59.1569","986.200"
"594","59.2527","981.000"
"595","59.3807","973.200"
"596","59.4766","965.400"
"597","59.5722","958.200"
"598","59.6361","952.000"
"599","59.7322","947.400"
"600","59.8599","944.800"
"601","59.9558","939.200"
"602","60.0518","935.400"
"603","60.1477","930.000"
"604","60.2595","926.000"
"605","60.3551","919.800"
"606","60.4514","917.000"
"607","60.5788","916.600"
"608","60.6747","912.200"
"609","60.7705","908.200"
"610","60.8667","905.200"
"611","60.9304","901.000"
"612","61.0585","897.200"
"613","61.1541","893.800"
"614","61.2502","886.800"
"615","61.3462","880.400"
"616","61.4259","874.800"
"617","61.5536","870.800"
"618","61.6495","867.600"
"619","61.7455","861.000"
"620","61.8573","856.000"
"621","61.9530","851.800"
"622","62.0490","850.000"
"623","62.1448","844.800"
"624","62.2407","839.400"
"625","62.3365","837.800"
"626","62.4325","833.800"
"627","62.5442","830.000"
"628","62.6401","827.600"
"629","62.7360","825.600"
"630","62.8639","824.000"
"631","62.9276","818.400"
"632","63.0237","814.600"
"633","63.1515","811.000"
"634","63.2474","808.200"
"635","63.3276","806.000"
"636","63.4712","803.400"
"637","63.5349","801.600"
"638","63.6307","798.000"
"639","63.7266","792.000"
"640","63.8222","788.200"
"641","63.9506","785.400"
"642","64.0460","784.600"
"643","64.1419","781.800"
"644","64.2379","781.800"
"645","64.3336","778.800"
"646","64.4296","779.200"
"647","64.5416","773.200"
"648","64.6536","769.800"
"649","64.7495","766.200"
"650","64.8450","762.600"
"651","64.9410","760.800"
"652","65.0367","757.600"
"653","65.1327","756.800"
"654","65.2449","754.200"
"655","65.3406","751.800"
"656","65.4363","750.600"
"657","65.5323","742.600"
"658","65.6287","740.600"
"659","65.7238","738.400"
"660","65.8198","737.800"
"661","65.9317","735.600"
"662","66.0278","732.600"
"663","66.1234","730.400"
"664","66.2355","729.600"
"665","66.3313","729.200"
"666","66.4274","724.200"
"667","66.5552","721.600"
"668","66.6509","720.400"
"669","66.7147","714.000"
"670","66.8107","712.000"
"671","66.9386","711.000"
"672","67.0184","708.200"
"673","67.1142","704.600"
"674","67.2260","702.200"
"675","67.3220","703.000"
"676","67.4180","702.600"
"677","67.5137","698.800"
"678","67.6255","696.200"
"679","67.7216","695.200"
"680","67.8013","694.000"
"681","67.9293","690.000"
"682","68.0255","690.000"
"683","68.1049","688.400"
"684","68.2168","685.000"
"685","68.3128","680.200"
"686","68.4565","677.800"
"687","68.5204","674.400"
"688","68.6164","674.000"
"689","68.7121","671.000"
"690","68.8400","667.600"
"691","68.9358","665.400"
"692","69.0159","663.400"
"693","69.1118","660.400"
"694","69.2075","659.800"
"695","69.3036","658.600"
"696","69.4310","655.800"
"697","69.5111","654.000"
"698","69.6069","651.800"
"699","69.7348","648.800"
"700","69.7989","650.000"
"701","69.8948","646.600"
"702","70.0224","643.400"
"703","70.1186","644.200"
"704","70.2142","638.200"
"705","70.3418","633.800"
"706","70.4217","633.200"
"707","70.5177","630.600"
"708","70.6135","627.200"
"709","70.7094","624.800"
"710","70.8051","620.600"
"711","70.9009","620.400"
"712","71.0290","618.600"
"713","71.1248","618.400"
"714","71.2046","618.800"
"715","71.3007","615.800"
"716","71.3964","614.800"
"717","71.4922","614.800"
"718","71.6200","613.400"
"719","71.7159","610.200"
"720","71.8120","607.000"
"721","71.8916","604.400"
"722","71.9874","601.200"
"723","72.1153","600.400"
"724","72.2271","601.600"
"725","72.3230","597.400"
"726","72.3868","595.600"
"727","72.4826","593.600"
"728","72.6105","590.000"
"729","72.7065","591.400"
"730","72.8023","589.200"
"731","72.9142","586.400"
"732","73.0100","587.400"
"733","73.1060","585.200"
"734","73.2016","586.400"
"735","73.2984","582.200"
"736","73.3936","579.800"
"737","73.4897","576.000"
"738","73.6333","575.600"
"739","73.7291","574.800"
"740","73.7932","574.400"
"741","73.8891","573.200"
"742","73.9847","570.800"
"743","74.0805","567.800"
"744","74.1925","568.200"
"745","74.2883","564.800"
"746","74.4163","563.200"
"747","74.5122","563.400"
"748","74.5760","559.400"
"749","74.7042","559.400"
"750","74.8000","559.400"
"751","74.8958","555.200"
"752","74.9917","554.400"
"753","75.0875","555.800"
"754","75.1833","553.800"
"755","75.2793","548.600"
"756","75.3750","547.200"
"757","75.5031","547.800"
"758","75.5989","546.600"
"759","75.6947","545.600"
"760","75.7907","540.400"
"761","75.8863","539.400"
"762","75.9824","535.400"
"763","76.0783","533.400"
"764","76.1740","531.200"
"765","76.3018","528.000"
"766","76.3977","527.600"
"767","76.4935","527.400"
"768","76.5893","526.600"
"769","76.6853","520.800"
"770","76.7811","518.600"
"771","76.8772","517.000"
"772","76.9889","513.200"
"773","77.0848","513.800"
"774","77.1807","512.800"
"775","77.2767","509.400"
"776","77.3724","508.400"
"777","77.4683","505.600"
"778","77.5960","503.000"
"779","77.6761","503.600"
"780","77.7718","500.000"
"781","77.9159","500.200"
"782","77.9956","499.800"
"783","78.0912","497.000"
"784","78.1879","495.000"
"785","78.2832","491.800"
"786","78.4110","489.800"
"787","78.5068","488.800"
"788","78.6026","490.400"
"789","78.6825","486.600"
"790","78.7783","487.000"
"791","78.8741","488.000"
"792","78.9701","487.000"
"793","79.0979","485.600"
"794","79.1939","484.600"
"795","79.2577","480.400"
"796","79.3856","479.800"
"797","79.4813","480.000"
"798","79.5771","476.400"
"799","79.6731","476.800"
"800","79.7689","477.800"
"801","79.9126","475.400"
"802","79.9767","474.400"
"803","80.0728","473.600"
"804","80.1684","470.200"
"805","80.2644","467.200"
"806","80.3763","465.200"
"807","80.4721","463.400"
"808","80.5679","462.400"
"809","80.6797","460.800"
"810","80.7758","460.000"
"811","80.8715","459.800"
"812","80.9674","455.800"
"813","81.0632","454.600"
"814","81.1911","450.800"
"815","81.2552","447.000"
"816","81.3511","446.200"
"817","81.4788","445.800"
"818","81.5749","444.800"
"819","81.7026","443.200"
"820","81.7985","441.400"
"821","81.8623","439.000"
"822","81.9580","438.400"
"823","82.0541","435.600"
"824","82.1980","435.600"
"825","82.2940","436.200"
"826","82.3898","436.800"
"827","82.4534","435.800"
"828","82.5495","433.600"
"829","82.6774","435.600"
"830","82.7729","434.000"
"831","82.8691","434.400"
"832","82.9490","433.600"
"833","83.0448","431.600"
"834","83.1726","431.200"
"835","83.2684","433.200"
"836","83.3647","430.200"
"837","83.4602","428.200"
"838","83.5561","429.800"
"839","83.6679","425.400"
"840","83.7638","425.200"
"841","83.8601","423.600"
"842","83.9554","422.000"
"843","84.0513","422.200"
"844","84.1472","421.000"
"845","84.2753","421.800"
"846","84.3712","420.800"
"847","84.4669","419.800"
"848","84.5628","416.400"
"849","84.6587","416.600"
"850","84.7546","416.600"
"851","84.8507","412.600"
"852","84.9466","412.000"
"853","85.0741","409.800"
"854","85.1383","407.000"
"855","85.2661","406.200"
"856","85.3619","405.600"
"857","85.4583","403.800"
"858","85.5537","406.400"
"859","85.6493","405.200"
"860","85.7615","402.400"
"861","85.8574","401.400"
"862","85.9535","399.600"
"863","86.0491","396.400"
"864","86.1450","397.000"
"865","86.2573","395.000"
"866","86.3526","394.400"
"867","86.4486","392.800"
"868","86.5446","394.000"
"869","86.6403","392.600"
"870","86.7364","392.400"
"871","86.8484","389.200"
"872","86.9442","386.200"
"873","87.0559","384.600"
"874","87.1519","384.200"
"875","87.2480","385.200"
"876","87.3438","384.000"
"877","87.4395","383.400"
"878","87.5514","380.200"
"879","87.6472","378.800"
"880","87.7272","380.200"
"881","87.8551","378.600"
"882","87.9511","376.800"
"883","88.0470","378.400"
"884","88.1748","377.600"
"885","88.2705","380.600"
"886","88.3346","378.600"
"887","88.4304","379.200"
"888","88.5263","378.000"
"889","88.6543","374.000"
"890","88.7662","373.200"
"891","88.8618","371.600"
"892","88.9579","369.600"
"893","89.0377","370.600"
"894","89.1337","371.400"
"895","89.2294","367.800"
"896","89.3252","370.400"
"897","89.4537","372.000"
"898","89.5491","369.600"
"899","89.6449","368.000"
"900","89.7247","367.200"
"901","89.8207","365.800"
"902","89.9487","364.800"
"903","90.0443","363.600"
"904","90.1404","365.200"
"905","90.2520","364.600"
"906","90.3486","363.600"
"907","90.4438","362.000"
"908","90.5399","359.800"
"909","90.6354","358.200"
"910","90.7316","355.800"
"911","90.8273","357.200"
"912","90.9230","357.200"
"913","91.0509","355.000"
"914","91.1475","355.200"
"915","91.2426","353.400"
"916","91.3390","353.200"
"917","91.4348","353.400"
"918","91.5304","350.400"
"919","91.6263","350.600"
"920","91.7544","350.400"
"921","91.8503","349.400"
"922","91.9140","349.800"
"923","92.0099","350.400"
"924","92.1379","347.800"
"925","92.2337","348.400"
"926","92.3297","348.200"
"927","92.4254","348.400"
"928","92.5052","348.600"
"929","92.6331","349.600"
"930","92.7291","345.600"
"931","92.8248","341.800"
"932","92.9528","339.600"
"933","93.0486","341.200"
"934","93.1285","341.600"
"935","93.2245","340.200"
"936","93.3201","339.200"
"937","93.4161","338.400"
"938","93.5117","336.200"
"939","93.6398","337.000"
"940","93.7355","336.800"
"941","93.8158","338.400"
"942","93.9114","336.000"
"943","94.0078","335.000"
"944","94.1349","334.600"
"945","94.2309","333.600"
"946","94.3268","334.600"
"947","94.4226","333.400"
"948","94.5185","331.200"
"949","94.6145","331.400"
"950","94.7267","329.200"
"951","94.8220","327.600"
"952","94.9178","328.400"
"953","95.0138","327.800"
"954","95.1097","327.800"
"955","95.2057","324.600"
"956","95.3334","323.400"
"957","95.4297","322.000"
"958","95.5256","323.000"
"959","95.6050","323.400"
"960","95.7008","321.800"
"961","95.8288","319.000"
"962","95.9085","317.200"
"963","96.0366","316.400"
"964","96.1321","317.400"
"965","96.2123","317.800"
"966","96.3082","315.600"
"967","96.4041","316.600"
"968","96.5000","315.800"
"969","96.6436","315.400"
"970","96.7395","316.200"
"971","96.8033","314.800"
"972","96.8994","313.200"
"973","97.0275","312.200"
"974","97.1070","312.000"
"975","97.2031","311.200"
"976","97.3307","308.400"
"977","97.3946","307.000"
"978","97.5224","304.800"
"979","97.6184","303.000"
"980","97.6982","302.200"
"981","97.8422","303.200"
"982","97.9379","302.600"
"983","98.0340","300.000"
"984","98.0978","299.600"
"985","98.1938","298.000"
"986","98.3055","296.200"
"987","98.4016","296.600"
"988","98.4973","296.600"
"989","98.6411","294.800"
"990","98.7370","294.000"
"991","98.8008","294.200"
"992","98.8971","295.000"
"993","98.9927","295.000"
"994","99.1366","295.400"
"995","99.2323","296.400"
"996","99.2962","294.400"
"997","99.3922","294.200"
"998","99.4881","293.000"
"999","99.6318","290.600"
"1000","99.7276","289.600"
"1001","99.8077","290.600"
"1002","99.9034","290.200"
"1003","99.9993","289.000"
"1004","100.0951","288.000"
"1005","100.2230","289.000"
