"Viewer version","2.91"
"Measure start time","15 May 2025 12:24:03"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"248","24.7683","740.200"
"249","24.8961","734.800"
"250","24.9918","727.200"
"251","25.0721","720.000"
"252","25.2154","713.600"
"253","25.3113","706.800"
"254","25.4071","701.200"
"255","25.4711","696.200"
"256","25.5669","690.600"
"257","25.6627","682.600"
"258","25.7904","676.200"
"259","25.8864","671.800"
"260","25.9665","667.000"
"261","26.0942","661.000"
"262","26.1901","657.200"
"263","26.2703","649.600"
"264","26.3664","643.400"
"265","26.4619","639.800"
"266","26.5739","633.000"
"267","26.6696","625.800"
"268","26.8132","954.200"
"269","26.8772","1334.000"
"270","26.9730","1401.800"
"271","27.0692","1417.800"
"272","27.1655","1409.800"
"273","27.3088","1395.200"
"274","27.4047","1380.800"
"275","27.4845","1366.400"
"276","27.5804","1353.000"
"277","27.6763","1342.200"
"278","27.7723","1327.600"
"279","27.9005","1313.600"
"280","27.9963","1302.200"
"281","28.0917","1290.200"
"282","28.1878","1281.000"
"283","28.2515","1270.600"
"284","28.3793","1255.000"
"285","28.4753","1241.200"
"286","28.5711","1229.400"
"287","28.6831","1219.400"
"288","28.7790","1208.600"
"289","28.8747","1198.600"
"290","28.9706","1184.600"
"291","29.0663","1177.000"
"292","29.1622","1166.600"
"293","29.2581","1154.600"
"294","29.4019","1144.000"
"295","29.4816","1133.400"
"296","29.5457","1125.800"
"297","29.6736","1114.000"
"298","29.7694","1104.400"
"299","29.8657","1095.400"
"300","29.9776","1083.200"
"301","30.0731","1072.400"
"302","30.1689","1062.200"
"303","30.2491","1053.800"
"304","30.3448","1044.400"
"305","30.4729","1033.800"
"306","30.5685","1348.000"
"307","30.6646","1753.600"
"308","30.7923","1816.800"
"309","30.8882","1818.400"
"310","30.9521","1802.600"
"311","31.0479","1782.000"
"312","31.1437","1763.800"
"313","31.2876","1743.200"
"314","31.3836","1725.800"
"315","31.4794","1709.800"
"316","31.5591","1691.600"
"317","31.6711","1675.400"
"318","31.7670","1660.800"
"319","31.8628","1644.400"
"320","31.9587","1629.600"
"321","32.0548","1616.800"
"322","32.1823","1599.200"
"323","32.2781","1583.400"
"324","32.3421","1569.400"
"325","32.4387","1556.000"
"326","32.5659","1543.400"
"327","32.6458","1529.200"
"328","32.7736","1517.000"
"329","32.8695","1509.200"
"330","32.9656","1494.000"
"331","33.0611","1482.000"
"332","33.1571","1465.800"
"333","33.2690","1453.200"
"334","33.3649","1438.400"
"335","33.4606","1423.400"
"336","33.5566","1412.400"
"337","33.6365","1399.200"
"338","33.7322","1383.400"
"339","33.8601","1540.200"
"340","33.9561","2039.400"
"341","34.0521","2129.000"
"342","34.1318","2145.400"
"343","34.2597","2132.600"
"344","34.3557","2110.800"
"345","34.4357","2091.200"
"346","34.5633","2073.200"
"347","34.6591","2054.000"
"348","34.7548","2033.600"
"349","34.8506","2015.000"
"350","34.9469","1995.200"
"351","35.0425","1975.800"
"352","35.1384","1956.400"
"353","35.2344","1940.200"
"354","35.3780","1922.400"
"355","35.4578","1903.400"
"356","35.5538","1887.400"
"357","35.6495","1870.400"
"358","35.7455","1852.200"
"359","35.8415","1837.200"
"360","35.9693","1820.200"
"361","36.0654","1803.800"
"362","36.1610","1786.600"
"363","36.2250","1773.400"
"364","36.3529","1759.200"
"365","36.4488","1745.000"
"366","36.5284","1730.600"
"367","36.6724","1714.800"
"368","36.7683","1698.200"
"369","36.8642","1684.400"
"370","36.9279","1669.000"
"371","37.0240","1652.400"
"372","37.1517","1637.800"
"373","37.2314","1623.200"
"374","37.3596","1610.400"
"375","37.4553","1598.600"
"376","37.5191","1584.200"
"377","37.6472","1571.000"
"378","37.7428","1580.600"
"379","37.8389","2118.600"
"380","37.9348","2283.000"
"381","38.0308","2312.800"
"382","38.1267","2304.000"
"383","38.2386","2285.200"
"384","38.3342","2262.600"
"385","38.4304","2240.200"
"386","38.5260","2219.000"
"387","38.6381","2199.400"
"388","38.7336","2179.800"
"389","38.8295","2159.000"
"390","38.9254","2140.200"
"391","39.0211","2121.400"
"392","39.1174","2098.600"
"393","39.2451","2080.400"
"394","39.3249","2061.800"
"395","39.4208","2045.400"
"396","39.5486","2025.200"
"397","39.6128","2007.400"
"398","39.7402","1990.000"
"399","39.8363","1973.200"
"400","39.9320","1956.000"
"401","40.0278","1938.000"
"402","40.1238","1921.200"
"403","40.2197","1907.600"
"404","40.3155","1887.000"
"405","40.4277","1874.400"
"406","40.5232","1856.600"
"407","40.6191","1842.200"
"408","40.7311","1828.400"
"409","40.8269","1812.200"
"410","40.9226","1797.800"
"411","41.0188","1814.800"
"412","41.1145","2355.400"
"413","41.2586","2518.800"
"414","41.3382","2551.200"
"415","41.4021","2544.600"
"416","41.5300","2520.200"
"417","41.6259","2494.800"
"418","41.7217","2475.000"
"419","41.8176","2452.200"
"420","41.9133","2432.400"
"421","42.0252","2409.600"
"422","42.1211","2387.600"
"423","42.2177","2366.600"
"424","42.3129","2344.200"
"425","42.4248","2325.400"
"426","42.5204","2307.400"
"427","42.6167","2289.600"
"428","42.7123","2269.000"
"429","42.8081","2250.600"
"430","42.9041","2232.200"
"431","43.0320","2215.200"
"432","43.1275","2198.400"
"433","43.2078","2179.600"
"434","43.3034","2163.200"
"435","43.3997","2145.200"
"436","43.5272","2131.200"
"437","43.6230","2115.000"
"438","43.7189","2094.800"
"439","43.8145","2078.000"
"440","43.9106","2062.400"
"441","44.0064","2046.400"
"442","44.1023","2029.200"
"443","44.1987","2012.800"
"444","44.3259","1997.600"
"445","44.4218","1981.800"
"446","44.5179","1967.800"
"447","44.6136","1953.200"
"448","44.7097","1938.200"
"449","44.8373","1925.000"
"450","44.9333","1911.800"
"451","45.0289","1896.400"
"452","45.0928","1882.600"
"453","45.1889","1870.600"
"454","45.3166","1854.600"
"455","45.4127","1841.800"
"456","45.5084","1830.000"
"457","45.6043","1813.800"
"458","45.7002","1857.800"
"459","45.7964","2415.600"
"460","45.8921","2547.800"
"461","46.0202","2572.800"
"462","46.1003","2561.000"
"463","46.1957","2542.800"
"464","46.3396","2524.600"
"465","46.4034","2506.000"
"466","46.4993","2484.400"
"467","46.5951","2465.200"
"468","46.6911","2444.200"
"469","46.7869","2427.600"
"470","46.9146","2410.600"
"471","47.0103","2393.800"
"472","47.1064","2374.000"
"473","47.2025","2356.600"
"474","47.2982","2342.000"
"475","47.3939","2324.200"
"476","47.5217","2310.600"
"477","47.6180","2295.400"
"478","47.7139","2281.800"
"479","47.7774","2268.200"
"480","47.9056","2254.600"
"481","48.0013","2236.000"
"482","48.0973","2226.800"
"483","48.1773","2211.800"
"484","48.3049","2196.200"
"485","48.4006","2185.600"
"486","48.4965","2170.600"
"487","48.6246","2158.200"
"488","48.7204","2145.400"
"489","48.8164","2132.200"
"490","48.8803","2118.400"
"491","48.9763","2107.400"
"492","49.1039","2093.200"
"493","49.1998","2083.000"
"494","49.2955","2071.400"
"495","49.3913","2059.000"
"496","49.4875","2044.200"
"497","49.5834","2042.600"
"498","49.6793","2025.200"
"499","49.7751","2014.800"
"500","49.9189","2006.400"
"501","50.0146","1994.800"
"502","50.0786","1985.600"
"503","50.1742","1970.600"
"504","50.3024","1963.600"
"505","50.3821","1952.800"
"506","50.4780","1941.600"
"507","50.6058","1932.800"
"508","50.6700","1922.200"
"509","50.7975","1915.000"
"510","50.8935","1905.600"
"511","50.9733","1896.400"
"512","51.0852","1889.600"
"513","51.1812","1878.600"
"514","51.2771","1869.000"
"515","51.4049","1856.400"
"516","51.4689","1848.200"
"517","51.5647","1842.800"
"518","51.6922","1833.800"
"519","51.7882","2223.000"
"520","51.8842","2552.200"
"521","51.9641","2601.600"
"522","52.0603","2607.800"
"523","52.1878","2594.600"
"524","52.2843","2575.400"
"525","52.3794","2563.000"
"526","52.4753","2550.800"
"527","52.5873","2535.000"
"528","52.6832","2520.000"
"529","52.7790","2506.000"
"530","52.9067","2491.600"
"531","53.0027","2476.600"
"532","53.0987","2462.000"
"533","53.1784","2449.000"
"534","53.2744","2436.400"
"535","53.3703","2422.200"
"536","53.4660","2408.600"
"537","53.5937","2393.800"
"538","53.6896","2383.000"
"539","53.7696","2370.600"
"540","53.8655","2357.600"
"541","53.9615","2344.000"
"542","54.0574","2332.000"
"543","54.1851","2322.000"
"544","54.2811","2308.600"
"545","54.3768","2294.000"
"546","54.4726","2280.400"
"547","54.5687","2268.000"
"548","54.6645","2255.400"
"549","54.7603","2243.000"
"550","54.8726","2232.200"
"551","54.9683","2220.600"
"552","55.0640","2208.600"
"553","55.1599","2194.600"
"554","55.2720","2183.200"
"555","55.3679","2173.200"
"556","55.4636","2160.800"
"557","55.5915","2148.400"
"558","55.6874","2138.800"
"559","55.7830","2127.200"
"560","55.8472","2116.800"
"561","55.9751","2104.200"
"562","56.0708","2093.000"
"563","56.1670","2083.200"
"564","56.2625","2072.000"
"565","56.3584","2062.800"
"566","56.4701","2052.200"
"567","56.5660","2403.800"
"568","56.6619","2777.800"
"569","56.7578","2836.200"
"570","56.8855","2838.600"
"571","56.9813","2820.200"
"572","57.0613","2807.600"
"573","57.1577","2791.800"
"574","57.2528","2775.800"
"575","57.3488","2757.000"
"576","57.4929","2740.400"
"577","57.5885","2726.600"
"578","57.6524","2707.800"
"579","57.7481","2692.000"
"580","57.8444","2674.200"
"581","57.9721","2659.600"
"582","58.0678","2639.600"
"583","58.1478","2625.200"
"584","58.2436","2607.600"
"585","58.3397","2593.200"
"586","58.4680","2582.800"
"587","58.5632","2565.800"
"588","58.6590","2550.600"
"589","58.7550","2537.400"
"590","58.8510","2525.400"
"591","58.9467","2508.400"
"592","59.0744","2490.600"
"593","59.1705","2480.000"
"594","59.2344","2468.800"
"595","59.3621","2455.000"
"596","59.4586","2439.800"
"597","59.5381","2424.400"
"598","59.6817","2409.800"
"599","59.7774","2398.400"
"600","59.8574","2385.400"
"601","59.9534","2372.600"
"602","60.0497","2361.600"
"603","60.1451","2345.000"
"604","60.2409","2329.200"
"605","60.3849","2318.800"
"606","60.4650","2304.200"
"607","60.5287","2289.200"
"608","60.6570","2279.200"
"609","60.7523","2427.400"
"610","60.8482","2945.000"
"611","60.9764","3029.600"
"612","61.0721","3039.000"
"613","61.1520","3021.600"
"614","61.2479","3001.000"
"615","61.3437","2982.400"
"616","61.4399","2963.600"
"617","61.5355","2945.400"
"618","61.6634","2923.400"
"619","61.7272","2906.000"
"620","61.8550","2891.400"
"621","61.9511","2870.600"
"622","62.0309","2850.200"
"623","62.1747","2828.400"
"624","62.2387","2814.800"
"625","62.3350","2797.800"
"626","62.4305","2778.600"
"627","62.5264","2764.400"
"628","62.6543","2747.600"
"629","62.7500","2733.200"
"630","62.8461","2715.800"
"631","62.9417","2705.000"
"632","63.0377","2688.000"
"633","63.1335","2670.000"
"634","63.2298","2656.000"
"635","63.3254","2642.000"
"636","63.4693","2626.800"
"637","63.5652","2611.600"
"638","63.6288","2593.400"
"639","63.7250","2577.400"
"640","63.8206","2562.800"
"641","63.9487","2547.800"
"642","64.0286","2533.400"
"643","64.1244","2518.400"
"644","64.2362","2505.600"
"645","64.3322","2489.000"
"646","64.4281","2478.000"
"647","64.5240","2465.800"
"648","64.6518","2446.800"
"649","64.7482","2437.600"
"650","64.8434","2421.400"
"651","64.9396","2410.800"
"652","65.0356","2396.000"
"653","65.1311","2381.800"
"654","65.2269","2370.400"
"655","65.3390","2361.000"
"656","65.4352","2343.600"
"657","65.5148","2327.800"
"658","65.6106","2317.800"
"659","65.7386","2306.400"
"660","65.8183","2291.600"
"661","65.9303","2283.000"
"662","66.0261","2266.600"
"663","66.1219","2255.200"
"664","66.2178","2243.600"
"665","66.3140","2228.600"
"666","66.4097","2215.800"
"667","66.5375","2203.600"
"668","66.6333","2190.400"
"669","66.7134","2178.400"
"670","66.8570","2168.600"
"671","66.9372","2158.200"
"672","67.0330","2145.200"
"673","67.1288","2135.000"
"674","67.2246","2120.000"
"675","67.3526","2109.400"
"676","67.4484","2098.800"
"677","67.5442","2088.200"
"678","67.6084","2077.200"
"679","67.7043","2067.000"
"680","67.8319","2052.600"
"681","67.9120","2047.600"
"682","68.0556","2037.200"
"683","68.1513","2026.000"
"684","68.2154","2012.000"
"685","68.3114","2002.600"
"686","68.4073","1992.600"
"687","68.5192","1983.600"
"688","68.6150","1973.800"
"689","68.7109","1964.200"
"690","68.8068","1954.600"
"691","68.9028","1945.800"
"692","69.0305","1936.400"
"693","69.1264","1926.000"
"694","69.2221","1916.000"
"695","69.3022","1904.000"
"696","69.3981","1977.400"
"697","69.5259","2537.800"
"698","69.6218","2651.400"
"699","69.7175","2674.800"
"700","69.8134","2665.600"
"701","69.9092","2647.400"
"702","70.0051","2633.800"
"703","70.1171","2619.800"
"704","70.2128","2597.400"
"705","70.3084","2582.800"
"706","70.4045","2566.600"
"707","70.5005","2553.400"
"708","70.5964","2535.400"
"709","70.7405","2515.200"
"710","70.8360","2502.000"
"711","70.9317","2488.800"
"712","71.0276","2476.400"
"713","71.0916","2460.000"
"714","71.2195","2446.800"
"715","71.3152","2433.600"
"716","71.3953","2420.400"
"717","71.5077","2402.200"
"718","71.6031","2391.600"
"719","71.6990","2373.600"
"720","71.8107","2359.200"
"721","71.9066","2341.200"
"722","72.0025","2326.000"
"723","72.0984","2315.000"
"724","72.1943","2300.800"
"725","72.3380","2288.200"
"726","72.4179","2275.400"
"727","72.4817","2261.400"
"728","72.6096","2251.800"
"729","72.7055","2237.000"
"730","72.8014","2230.400"
"731","72.8974","2742.600"
"732","72.9930","2955.800"
"733","73.0889","2985.400"
"734","73.1850","2980.200"
"735","73.3128","2963.000"
"736","73.3927","2942.600"
"737","73.5367","2923.400"
"738","73.6164","2898.400"
"739","73.6803","2877.200"
"740","73.8082","2858.800"
"741","73.9039","2839.800"
"742","73.9998","2821.800"
"743","74.0957","2803.600"
"744","74.1917","2788.800"
"745","74.2873","2768.600"
"746","74.3833","2755.600"
"747","74.4795","2734.800"
"748","74.6071","2717.600"
"749","74.7030","2701.000"
"750","74.7994","2683.000"
"751","74.8950","2667.400"
"752","74.9906","2652.800"
"753","75.0867","2636.000"
"754","75.1825","2618.200"
"755","75.3101","2601.800"
"756","75.4060","2585.800"
"757","75.4860","2571.200"
"758","75.5818","2555.000"
"759","75.6776","2538.600"
"760","75.7736","2527.400"
"761","75.9012","2511.000"
"762","75.9975","2496.200"
"763","76.0932","2477.600"
"764","76.1889","2468.200"
"765","76.2688","2451.200"
"766","76.3969","2438.000"
"767","76.4928","2424.000"
"768","76.6205","2829.000"
"769","76.7164","3137.400"
"770","76.7964","3177.800"
"771","76.8923","3177.200"
"772","76.9880","3156.000"
"773","77.0840","3130.800"
"774","77.2118","3113.400"
"775","77.3076","3090.400"
"776","77.3875","3070.600"
"777","77.4833","3048.200"
"778","77.5794","3029.200"
"779","77.6751","3009.600"
"780","77.7708","2989.200"
"781","77.9148","2972.200"
"782","77.9786","2949.600"
"783","78.0744","2930.600"
"784","78.1702","2913.800"
"785","78.2664","2895.200"
"786","78.3942","2872.600"
"787","78.4901","2856.800"
"788","78.5858","2835.600"
"789","78.6658","2818.200"
"790","78.7615","2800.000"
"791","78.8895","2781.400"
"792","78.9852","2763.200"
"793","79.1132","2746.400"
"794","79.2093","2730.400"
"795","79.2890","2713.400"
"796","79.3854","2694.000"
"797","79.4806","2675.000"
"798","79.5764","2658.600"
"799","79.7042","2643.600"
"800","79.8002","2623.600"
"801","79.8641","2608.400"
"802","79.9600","2591.400"
"803","80.0879","2576.400"
"804","80.1678","2561.000"
"805","80.2638","2549.400"
"806","80.4075","2538.000"
"807","80.4872","2522.800"
"808","80.5514","2511.000"
"809","80.6789","2492.600"
"810","80.7749","2475.600"
"811","80.9027","2460.200"
"812","80.9985","2445.600"
"813","81.0786","2428.400"
"814","81.1744","2413.600"
"815","81.2702","2398.400"
"816","81.3661","2382.800"
"817","81.4621","2366.600"
"818","81.5581","2351.400"
"819","81.7016","2339.400"
"820","81.7814","2322.200"
"821","81.8774","2306.800"
"822","81.9735","2293.000"
"823","82.0692","2281.400"
"824","82.1811","2264.800"
"825","82.2768","2255.000"
"826","82.3568","2238.600"
"827","82.4526","2228.800"
"828","82.5493","2215.400"
"829","82.6764","2204.000"
"830","82.7562","2192.400"
"831","82.9001","2176.200"
"832","82.9962","2166.000"
"833","83.0597","2151.800"
"834","83.1556","2137.200"
"835","83.2514","2119.600"
"836","83.3956","2110.600"
"837","83.4912","2100.800"
"838","83.5554","2089.600"
"839","83.6510","2077.000"
"840","83.7471","2067.600"
"841","83.8748","2055.200"
"842","83.9870","2042.200"
"843","84.0827","2030.800"
"844","84.1785","2017.600"
"845","84.2422","2005.200"
"846","84.3384","1993.400"
"847","84.4662","1984.800"
"848","84.5619","1974.400"
"849","84.6419","1963.200"
"850","84.7855","1952.600"
"851","84.8814","1938.800"
"852","84.9454","1930.400"
"853","85.0415","1918.000"
"854","85.1371","1903.000"
"855","85.2652","1891.600"
"856","85.3609","1881.200"
"857","85.4566","1873.800"
"858","85.5524","1861.600"
"859","85.6484","1850.600"
"860","85.7444","1844.800"
"861","85.8398","1834.800"
"862","85.9678","1824.000"
"863","86.0478","1819.000"
"864","86.1441","1807.400"
"865","86.2561","1794.800"
"866","86.3514","1787.200"
"867","86.4479","1775.800"
"868","86.5432","1768.400"
"869","86.6711","1760.000"
"870","86.7670","1749.400"
"871","86.8306","1739.400"
"872","86.9587","1730.800"
"873","87.0391","1718.400"
"874","87.1344","1710.600"
"875","87.2782","1701.800"
"876","87.3741","1693.000"
"877","87.4379","1684.600"
"878","87.5337","1678.200"
"879","87.6295","1665.800"
"880","87.7577","1656.600"
"881","87.8380","1648.400"
"882","87.9334","1642.000"
"883","88.0612","1634.000"
"884","88.1251","1628.400"
"885","88.2528","1619.800"
"886","88.3486","1611.000"
"887","88.4444","1602.200"
"888","88.5404","1592.200"
"889","88.6202","1583.600"
"890","88.7483","1575.200"
"891","88.8439","1568.400"
"892","88.9399","1562.200"
"893","89.0360","1554.000"
"894","89.1316","1546.600"
"895","89.2751","1539.400"
"896","89.3394","1531.600"
"897","89.4354","1523.000"
"898","89.5311","1517.000"
"899","89.6268","1511.200"
"900","89.7550","1502.400"
"901","89.8507","1496.400"
"902","89.9302","1487.800"
"903","90.0262","1478.400"
"904","90.1222","1470.600"
"905","90.2498","1464.800"
"906","90.3457","1458.200"
"907","90.4418","1454.000"
"908","90.5375","1444.400"
"909","90.6335","1438.600"
"910","90.7292","1431.800"
"911","90.8252","1425.600"
"912","90.9691","1418.400"
"913","91.0650","1413.600"
"914","91.1290","1406.200"
"915","91.2248","1396.000"
"916","91.3206","1390.400"
"917","91.4164","1381.400"
"918","91.5441","1374.200"
"919","91.6400","1369.000"
"920","91.7361","1362.400"
"921","91.8321","1353.800"
"922","91.9280","1350.200"
"923","92.0235","1342.200"
"924","92.1196","1336.000"
"925","92.2155","1330.400"
"926","92.3592","1321.400"
"927","92.4555","1318.000"
"928","92.5192","1314.400"
"929","92.6152","1306.400"
"930","92.7108","1297.200"
"931","92.8549","1291.000"
"932","92.9507","1286.600"
"933","93.0145","1281.000"
"934","93.1106","1274.400"
"935","93.2063","1269.800"
"936","93.3339","1262.600"
"937","93.4300","1257.600"
"938","93.5258","1251.800"
"939","93.6216","1250.600"
"940","93.7174","1249.200"
"941","93.8133","1241.400"
"942","93.9254","1240.000"
"943","94.0211","1236.800"
"944","94.1171","1229.400"
"945","94.2130","1227.600"
"946","94.3088","1226.000"
"947","94.4047","1219.800"
"948","94.5325","1215.600"
"949","94.6443","1210.600"
"950","94.7401","1206.000"
"951","94.8200","1200.000"
"952","94.9160","1196.600"
"953","95.0118","1191.000"
"954","95.1077","1186.600"
"955","95.2037","1178.400"
"956","95.3315","1173.800"
"957","95.4275","1175.600"
"958","95.5074","1168.400"
"959","95.6034","1161.000"
"960","95.6991","1156.200"
"961","95.8269","1149.600"
"962","95.9228","1144.200"
"963","96.0188","1140.200"
"964","96.0986","1133.600"
"965","96.1945","1129.800"
"966","96.3224","1123.400"
"967","96.4183","1117.600"
"968","96.5142","1111.200"
"969","96.6099","1108.000"
"970","96.6898","1100.000"
"971","96.8178","1094.800"
"972","96.9136","1093.200"
"973","97.0094","1088.200"
"974","97.1372","1083.200"
"975","97.2334","1079.800"
"976","97.3130","1074.000"
"977","97.4089","1069.800"
"978","97.5048","1065.800"
"979","97.6169","1060.400"
"980","97.7125","1056.600"
"981","97.8087","1054.800"
"982","97.9046","1048.800"
"983","98.0003","1042.000"
"984","98.0965","1036.600"
"985","98.1919","1032.200"
"986","98.3200","1027.800"
"987","98.4158","1025.400"
"988","98.5117","1019.400"
