"Viewer version","2.91"
"Measure start time","13 May 2025 12:44:44"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [nl/min]"
"388","38.7505","2169.000"
"389","38.8459","2153.000"
"390","38.9422","2134.000"
"391","39.0379","2117.200"
"392","39.1340","2098.400"
"393","39.2296","2081.400"
"394","39.3256","2063.200"
"395","39.4695","2048.400"
"396","39.5333","2033.600"
"397","39.6292","2017.600"
"398","39.7250","2000.400"
"399","39.8370","1986.000"
"400","39.9333","1969.000"
"401","40.0126","1955.800"
"402","40.1405","1939.600"
"403","40.2364","1925.400"
"404","40.3323","1911.400"
"405","40.4443","1897.600"
"406","40.5400","1882.400"
"407","40.6358","1867.200"
"408","40.7159","1854.400"
"409","40.8114","1844.800"
"410","40.9396","1827.800"
"411","41.0193","1817.200"
"412","41.1471","1803.600"
"413","41.2431","2151.400"
"414","41.3229","2579.000"
"415","41.4192","2651.000"
"416","41.5147","2657.000"
"417","41.6112","2646.400"
"418","41.7386","2628.200"
"419","41.8344","2609.200"
"420","41.9303","2592.400"
"421","42.0259","2571.800"
"422","42.1381","2557.400"
"423","42.2337","2541.600"
"424","42.3455","2523.200"
"425","42.4096","2504.000"
"426","42.5053","2490.000"
"427","42.6334","2473.400"
"428","42.7133","2458.200"
"429","42.8091","2440.600"
"430","42.9528","2427.400"
"431","43.0487","2410.800"
"432","43.1130","2395.200"
"433","43.2088","2381.400"
"434","43.3044","2366.400"
"435","43.4321","2351.800"
"436","43.5443","2333.800"
"437","43.6239","2320.400"
"438","43.7200","2304.400"
"439","43.8156","2288.600"
"440","43.9116","2276.600"
"441","44.0234","2258.800"
"442","44.1192","2244.800"
"443","44.2150","2230.000"
"444","44.3108","2216.400"
"445","44.4069","2207.000"
"446","44.5030","2193.400"
"447","44.5988","2554.000"
"448","44.7267","2981.000"
"449","44.8069","3050.000"
"450","44.9502","3053.400"
"451","45.0463","3039.800"
"452","45.1264","3021.800"
"453","45.2219","3005.400"
"454","45.3178","2986.600"
"455","45.3977","2968.000"
"456","45.5417","2951.600"
"457","45.6375","2934.600"
"458","45.7016","2917.600"
"459","45.7974","2901.400"
"460","45.9413","2881.600"
"461","46.0371","2870.400"
"462","46.1331","2853.000"
"463","46.2128","2838.200"
"464","46.3088","2824.400"
"465","46.4046","2807.400"
"466","46.5011","2790.200"
"467","46.6124","2773.200"
"468","46.7243","2760.000"
"469","46.8201","2744.000"
"470","46.9000","2732.800"
"471","46.9958","2717.800"
"472","47.0917","2701.400"
"473","47.2199","2687.800"
"474","47.3000","2671.800"
"475","47.3953","2659.000"
"476","47.5073","2641.400"
"477","47.6032","2631.000"
"478","47.7149","2619.800"
"479","47.8110","2606.200"
"480","47.8907","2592.800"
"481","48.0344","2574.600"
"482","48.1301","2560.200"
"483","48.1941","2547.400"
"484","48.2901","2534.000"
"485","48.3860","2520.200"
"486","48.5138","2503.600"
"487","48.6097","2491.800"
"488","48.7055","2480.000"
"489","48.8016","2468.200"
"490","48.8973","2457.000"
"491","48.9932","2444.400"
"492","49.0889","2432.600"
"493","49.2329","2417.400"
"494","49.3289","2405.600"
"495","49.3926","2392.800"
"496","49.4884","2380.000"
"497","49.5845","2368.400"
"498","49.7123","2356.200"
"499","49.8080","2345.400"
"500","49.9040","2332.800"
"501","49.9838","2319.000"
"502","50.0797","2307.200"
"503","50.1755","2296.000"
"504","50.3033","2282.800"
"505","50.3993","2272.200"
"506","50.4951","2259.400"
"507","50.5910","2247.000"
"508","50.6866","2237.200"
"509","50.7827","2226.200"
"510","50.8784","2212.400"
"511","50.9745","2201.800"
"512","51.1021","2189.600"
"513","51.1977","2179.200"
"514","51.2940","2173.200"
"515","51.3896","2156.400"
"516","51.4856","2147.400"
"517","51.5655","2136.600"
"518","51.6930","2127.000"
"519","51.7891","2115.800"
"520","51.9168","2103.600"
"521","52.0127","2095.200"
"522","52.0925","2083.800"
"523","52.1886","2071.200"
"524","52.2842","2059.600"
"525","52.3804","2047.200"
"526","52.5083","2037.200"
"527","52.6042","2028.400"
"528","52.6680","2017.200"
"529","52.7637","2006.600"
"530","52.8914","1997.000"
"531","52.9875","1984.000"
"532","53.0839","1973.600"
"533","53.1792","1964.200"
"534","53.2748","1952.800"
"535","53.3867","1938.800"
"536","53.4827","1930.600"
"537","53.5786","1922.400"
"538","53.6744","1909.000"
"539","53.7704","1900.600"
"540","53.8981","1891.800"
"541","53.9621","1879.800"
"542","54.0898","1870.800"
"543","54.1857","1860.200"
"544","54.2815","1850.600"
"545","54.3931","1841.200"
"546","54.4894","1832.000"
"547","54.5852","1820.600"
"548","54.6813","1814.200"
"549","54.7767","1803.000"
"550","54.8727","1793.600"
"551","55.0003","1783.400"
"552","55.0963","1775.800"
"553","55.1763","1766.000"
"554","55.2723","1756.600"
"555","55.3681","1745.600"
"556","55.4641","1739.000"
"557","55.6079","1729.200"
"558","55.6716","1721.800"
"559","55.7677","1711.000"
"560","55.8634","1702.000"
"561","55.9593","1696.800"
"562","56.1032","1687.600"
"563","56.1831","1678.200"
"564","56.2795","1669.000"
"565","56.3748","1657.800"
"566","56.4707","1652.600"
"567","56.5665","1643.200"
"568","56.6623","1634.600"
"569","56.8061","1625.400"
"570","56.8861","1620.800"
"571","56.9498","1612.600"
"572","57.0780","1603.600"
"573","57.1736","1595.400"
"574","57.2696","1587.200"
"575","57.3652","1580.200"
"576","57.4611","1571.800"
"577","57.5731","1562.800"
"578","57.6689","1556.800"
"579","57.7648","1548.000"
"580","57.8927","1541.200"
"581","57.9885","1534.600"
"582","58.0523","1526.200"
"583","58.1485","1520.800"
"584","58.2759","1514.600"
"585","58.3560","1506.400"
"586","58.4519","1502.000"
"587","58.5955","1496.800"
"588","58.6592","1487.000"
"589","58.7552","1478.000"
"590","58.8514","1473.400"
"591","58.9470","1464.800"
"592","59.0750","1458.400"
"593","59.1708","1450.800"
"594","59.2664","1443.400"
"595","59.3626","1437.400"
"596","59.4584","1430.400"
"597","59.5541","1422.800"
"598","59.6498","1416.600"
"599","59.7778","1412.400"
"600","59.8415","1404.800"
"601","59.9694","1401.000"
"602","60.0655","1397.600"
"603","60.1615","1389.400"
"604","60.2574","1383.000"
"605","60.3532","1377.600"
"606","60.4489","1370.600"
"607","60.5450","1365.800"
"608","60.6408","1360.400"
"609","60.7845","1356.000"
"610","60.8804","1352.400"
"611","60.9763","1346.200"
"612","61.0565","1340.000"
"613","61.1523","1334.000"
"614","61.2481","1329.000"
"615","61.3437","1322.400"
"616","61.4399","1316.200"
"617","61.5361","1308.000"
"618","61.6636","1305.200"
"619","61.7434","1299.600"
"620","61.8392","1296.000"
"621","61.9352","1288.400"
"622","62.0635","1284.200"
"623","62.1593","1275.600"
"624","62.2548","1271.800"
"625","62.3507","1268.000"
"626","62.4466","1261.400"
"627","62.5426","1255.400"
"628","62.6704","1251.400"
"629","62.7660","1245.600"
"630","62.8301","1239.600"
"631","62.9580","1234.600"
"632","63.0541","1231.200"
"633","63.1337","1228.200"
"634","63.2776","1223.600"
"635","63.3574","1217.000"
"636","63.4534","1212.600"
"637","63.5491","1208.800"
"638","63.6610","1203.000"
"639","63.7567","1197.600"
"640","63.8530","1194.000"
"641","63.9486","1187.400"
"642","64.0446","1184.800"
"643","64.1406","1176.800"
